No,Tahun,Kode Provinsi,Provinsi,Kelompok Bahan Pangan,Komoditas,Konsumsi_Pangan,
384,2018,32,Jawa Barat,Umbi-umbian,Umbi Lainnya,0.3,
385,2018,32,Jawa Barat,Pangan Hewani,Pangan Hewani,40.8,
386,2018,32,Jawa Barat,Pangan Hewani,Daging ruminansia,5.2,
387,2018,32,Jawa Barat,Pangan Hewani,Daging Unggas,9,
388,2018,32,Jawa Barat,Pangan Hewani,Telur,8.1,
389,2018,32,Jawa Barat,Pangan Hewani,Susu,3.4,
390,2018,32,Jawa Barat,Pangan Hewani,Ikan,15,
391,2018,32,Jawa Barat,Minyak dan Lemak,Minyak dan Lemak,9.6,
392,2018,32,Jawa Barat,Minyak dan Lemak,Minyak Kelapa,0.7,
393,2018,32,Jawa Barat,Minyak dan Lemak,Minyak Sawit,8.6,
394,2018,32,Jawa Barat,Minyak dan Lemak,Minyak Lainnya,0.3,
395,2018,32,Jawa Barat,Buah/biji berminyak,Buah/biji berminyak,0.5,
396,2018,32,Jawa Barat,Buah/biji berminyak,Kelapa,0.3,
397,2018,32,Jawa Barat,Buah/biji berminyak,Kemiri,0.2,
398,2018,32,Jawa Barat,Kacang-kacangan,Kacang-kacangan,11.5,
399,2018,32,Jawa Barat,Kacang-kacangan,Kedelai,10.5,
400,2018,32,Jawa Barat,Kacang-kacangan,Kacang tanah,0.2,
401,2018,32,Jawa Barat,Kacang-kacangan,Kacang hijau,0.6,
402,2018,32,Jawa Barat,Kacang-kacangan,Kacang lain,0.2,
403,2018,32,Jawa Barat,Gula,Gula,4.5,
404,2018,32,Jawa Barat,Gula,Gula pasir,3.5,
405,2018,32,Jawa Barat,Gula,Gula merah,1,
406,2018,32,Jawa Barat,Sayuran dan buah,Sayuran dan buah,85.3,
407,2018,32,Jawa Barat,Sayuran dan buah,Sayur,48.9,
408,2018,32,Jawa Barat,Sayuran dan buah,Buah,36.4,
409,2018,33,Jawa Tengah,Padi-Padian,Padi-padian,106.6,
410,2018,33,Jawa Tengah,Padi-Padian,Beras,89.6,
411,2018,33,Jawa Tengah,Padi-Padian,Jagung,0.4,
412,2018,33,Jawa Tengah,Padi-Padian,Terigu,16.6,
413,2018,33,Jawa Tengah,Umbi-umbian,Umbi-umbian,13.3,
414,2018,33,Jawa Tengah,Umbi-umbian,Singkong,9.9,
415,2018,33,Jawa Tengah,Umbi-umbian,Ubi Jalar,2.1,
416,2018,33,Jawa Tengah,Umbi-umbian,Kentang,0.9,
417,2018,33,Jawa Tengah,Umbi-umbian,Sagu,0.1,
418,2018,33,Jawa Tengah,Umbi-umbian,Umbi Lainnya,0.3,
419,2018,33,Jawa Tengah,Pangan Hewani,Pangan Hewani,37.7,
420,2018,33,Jawa Tengah,Pangan Hewani,Daging ruminansia,3.4,
421,2018,33,Jawa Tengah,Pangan Hewani,Daging Unggas,5.1,
422,2018,33,Jawa Tengah,Pangan Hewani,Telur,7.5,
423,2018,33,Jawa Tengah,Pangan Hewani,Susu,2.6,
424,2018,33,Jawa Tengah,Pangan Hewani,Ikan,19.1,
425,2018,33,Jawa Tengah,Minyak dan Lemak,Minyak dan Lemak,11.8,
426,2018,33,Jawa Tengah,Minyak dan Lemak,Minyak Kelapa,0.6,
427,2018,33,Jawa Tengah,Minyak dan Lemak,Minyak Sawit,11,
428,2018,33,Jawa Tengah,Minyak dan Lemak,Minyak Lainnya,0.2,
429,2018,33,Jawa Tengah,Buah/biji berminyak,Buah/biji berminyak,1.8,
430,2018,33,Jawa Tengah,Buah/biji berminyak,Kelapa,1.6,
431,2018,33,Jawa Tengah,Buah/biji berminyak,Kemiri,0.2,
432,2018,33,Jawa Tengah,Kacang-kacangan,Kacang-kacangan,11.3,
433,2018,33,Jawa Tengah,Kacang-kacangan,Kedelai,10.8,
434,2018,33,Jawa Tengah,Kacang-kacangan,Kacang tanah,0.2,
435,2018,33,Jawa Tengah,Kacang-kacangan,Kacang hijau,0.2,
436,2018,33,Jawa Tengah,Kacang-kacangan,Kacang lain,0.1,
437,2018,33,Jawa Tengah,Gula,Gula,8.6,
438,2018,33,Jawa Tengah,Gula,Gula pasir,7.6,
439,2018,33,Jawa Tengah,Gula,Gula merah,1,
440,2018,33,Jawa Tengah,Sayuran dan buah,Sayuran dan buah,113.3,
441,2018,33,Jawa Tengah,Sayuran dan buah,Sayur,62.2,
442,2018,33,Jawa Tengah,Sayuran dan buah,Buah,51.1,
443,2018,34,DI Yogyakarta,Padi-Padian,Padi-padian,108.7,
444,2018,34,DI Yogyakarta,Padi-Padian,Beras,88.4,
445,2018,34,DI Yogyakarta,Padi-Padian,Jagung,0.7,
446,2018,34,DI Yogyakarta,Padi-Padian,Terigu,19.7,
447,2018,34,DI Yogyakarta,Umbi-umbian,Umbi-umbian,12.2,
448,2018,34,DI Yogyakarta,Umbi-umbian,Singkong,8,
449,2018,34,DI Yogyakarta,Umbi-umbian,Ubi Jalar,1.8,
450,2018,34,DI Yogyakarta,Umbi-umbian,Kentang,2.1,
451,2018,34,DI Yogyakarta,Umbi-umbian,Sagu,0,
452,2018,34,DI Yogyakarta,Umbi-umbian,Umbi Lainnya,0.2,
453,2018,34,DI Yogyakarta,Pangan Hewani,Pangan Hewani,42.6,
454,2018,34,DI Yogyakarta,Pangan Hewani,Daging ruminansia,7.9,
455,2018,34,DI Yogyakarta,Pangan Hewani,Daging Unggas,10.1,
456,2018,34,DI Yogyakarta,Pangan Hewani,Telur,8.3,
457,2018,34,DI Yogyakarta,Pangan Hewani,Susu,4,
458,2018,34,DI Yogyakarta,Pangan Hewani,Ikan,12.3,
459,2018,34,DI Yogyakarta,Minyak dan Lemak,Minyak dan Lemak,8.5,
460,2018,34,DI Yogyakarta,Minyak dan Lemak,Minyak Kelapa,0.2,
461,2018,34,DI Yogyakarta,Minyak dan Lemak,Minyak Sawit,7.8,
462,2018,34,DI Yogyakarta,Minyak dan Lemak,Minyak Lainnya,0.5,
463,2018,34,DI Yogyakarta,Buah/biji berminyak,Buah/biji berminyak,2.1,
464,2018,34,DI Yogyakarta,Buah/biji berminyak,Kelapa,1.9,
465,2018,34,DI Yogyakarta,Buah/biji berminyak,Kemiri,0.2,
466,2018,34,DI Yogyakarta,Kacang-kacangan,Kacang-kacangan,10.9,
467,2018,34,DI Yogyakarta,Kacang-kacangan,Kedelai,10.2,
468,2018,34,DI Yogyakarta,Kacang-kacangan,Kacang tanah,0.2,
469,2018,34,DI Yogyakarta,Kacang-kacangan,Kacang hijau,0.4,
470,2018,34,DI Yogyakarta,Kacang-kacangan,Kacang lain,0.2,
471,2018,34,DI Yogyakarta,Gula,Gula,10.4,
472,2018,34,DI Yogyakarta,Gula,Gula pasir,7.9,
473,2018,34,DI Yogyakarta,Gula,Gula merah,2.5,
474,2018,34,DI Yogyakarta,Sayuran dan buah,Sayuran dan buah,101.3,
475,2018,34,DI Yogyakarta,Sayuran dan buah,Sayur,59.2,
476,2018,34,DI Yogyakarta,Sayuran dan buah,Buah,42.1,
477,2018,35,Jawa Timur,Padi-Padian,Padi-padian,111.7,
478,2018,35,Jawa Timur,Padi-Padian,Beras,89.7,
479,2018,35,Jawa Timur,Padi-Padian,Jagung,4,
480,2018,35,Jawa Timur,Padi-Padian,Terigu,18,
481,2018,35,Jawa Timur,Umbi-umbian,Umbi-umbian,16.9,
482,2018,35,Jawa Timur,Umbi-umbian,Singkong,11.7,
483,2018,35,Jawa Timur,Umbi-umbian,Ubi Jalar,2.8,
484,2018,35,Jawa Timur,Umbi-umbian,Kentang,1.7,
485,2018,35,Jawa Timur,Umbi-umbian,Sagu,0,
486,2018,35,Jawa Timur,Umbi-umbian,Umbi Lainnya,0.6,
487,2018,35,Jawa Timur,Pangan Hewani,Pangan Hewani,37.6,
488,2018,35,Jawa Timur,Pangan Hewani,Daging ruminansia,5.9,
489,2018,35,Jawa Timur,Pangan Hewani,Daging Unggas,5.7,
490,2018,35,Jawa Timur,Pangan Hewani,Telur,6.8,
491,2018,35,Jawa Timur,Pangan Hewani,Susu,2.7,
492,2018,35,Jawa Timur,Pangan Hewani,Ikan,16.5,
493,2018,35,Jawa Timur,Minyak dan Lemak,Minyak dan Lemak,9.5,
494,2018,35,Jawa Timur,Minyak dan Lemak,Minyak Kelapa,0.6,
495,2018,35,Jawa Timur,Minyak dan Lemak,Minyak Sawit,8.6,
496,2018,35,Jawa Timur,Minyak dan Lemak,Minyak Lainnya,0.3,
497,2018,35,Jawa Timur,Buah/biji berminyak,Buah/biji berminyak,1.8,
498,2018,35,Jawa Timur,Buah/biji berminyak,Kelapa,1.5,
499,2018,35,Jawa Timur,Buah/biji berminyak,Kemiri,0.3,
500,2018,35,Jawa Timur,Kacang-kacangan,Kacang-kacangan,12.9,
501,2018,35,Jawa Timur,Kacang-kacangan,Kedelai,12.1,
502,2018,35,Jawa Timur,Kacang-kacangan,Kacang tanah,0.4,
503,2018,35,Jawa Timur,Kacang-kacangan,Kacang hijau,0.3,
504,2018,35,Jawa Timur,Kacang-kacangan,Kacang lain,0.1,
505,2018,35,Jawa Timur,Gula,Gula,8.4,
506,2018,35,Jawa Timur,Gula,Gula pasir,8.2,
507,2018,35,Jawa Timur,Gula,Gula merah,0.2,
508,2018,35,Jawa Timur,Sayuran dan buah,Sayuran dan buah,90.5,
509,2018,35,Jawa Timur,Sayuran dan buah,Sayur,55.3,
510,2018,35,Jawa Timur,Sayuran dan buah,Buah,35.2,
511,2018,36,Banten,Padi-Padian,Padi-padian,124,
512,2018,36,Banten,Padi-Padian,Beras,101.2,
513,2018,36,Banten,Padi-Padian,Jagung,0.4,
514,2018,36,Banten,Padi-Padian,Terigu,22.4,
515,2018,36,Banten,Umbi-umbian,Umbi-umbian,13.1,
516,2018,36,Banten,Umbi-umbian,Singkong,8.4,
517,2018,36,Banten,Umbi-umbian,Ubi Jalar,1.9,
518,2018,36,Banten,Umbi-umbian,Kentang,2.6,
519,2018,36,Banten,Umbi-umbian,Sagu,0.1,
520,2018,36,Banten,Umbi-umbian,Umbi Lainnya,0.1,
521,2018,36,Banten,Pangan Hewani,Pangan Hewani,48,
522,2018,36,Banten,Pangan Hewani,Daging ruminansia,5.2,
523,2018,36,Banten,Pangan Hewani,Daging Unggas,9.2,
524,2018,36,Banten,Pangan Hewani,Telur,8.2,
525,2018,36,Banten,Pangan Hewani,Susu,3.9,
526,2018,36,Banten,Pangan Hewani,Ikan,21.5,
527,2018,36,Banten,Minyak dan Lemak,Minyak dan Lemak,10.6,
528,2018,36,Banten,Minyak dan Lemak,Minyak Kelapa,0.6,
529,2018,36,Banten,Minyak dan Lemak,Minyak Sawit,9.8,
530,2018,36,Banten,Minyak dan Lemak,Minyak Lainnya,0.1,
531,2018,36,Banten,Buah/biji berminyak,Buah/biji berminyak,0.6,
532,2018,36,Banten,Buah/biji berminyak,Kelapa,0.3,
533,2018,36,Banten,Buah/biji berminyak,Kemiri,0.4,
534,2018,36,Banten,Kacang-kacangan,Kacang-kacangan,14,
535,2018,36,Banten,Kacang-kacangan,Kedelai,13,
536,2018,36,Banten,Kacang-kacangan,Kacang tanah,0.2,
537,2018,36,Banten,Kacang-kacangan,Kacang hijau,0.7,
538,2018,36,Banten,Kacang-kacangan,Kacang lain,0.1,
539,2018,36,Banten,Gula,Gula,4.6,
540,2018,36,Banten,Gula,Gula pasir,4.1,
541,2018,36,Banten,Gula,Gula merah,0.5,
542,2018,36,Banten,Sayuran dan buah,Sayuran dan buah,93.2,
543,2018,36,Banten,Sayuran dan buah,Sayur,51.1,
544,2018,36,Banten,Sayuran dan buah,Buah,42.1,
545,2018,51,Bali,Padi-Padian,Padi-padian,138.9,
546,2018,51,Bali,Padi-Padian,Beras,120.5,
547,2018,51,Bali,Padi-Padian,Jagung,1.6,
548,2018,51,Bali,Padi-Padian,Terigu,16.8,
549,2018,51,Bali,Umbi-umbian,Umbi-umbian,10.4,
550,2018,51,Bali,Umbi-umbian,Singkong,4.8,
551,2018,51,Bali,Umbi-umbian,Ubi Jalar,2.7,
552,2018,51,Bali,Umbi-umbian,Kentang,1.2,
553,2018,51,Bali,Umbi-umbian,Sagu,0,
554,2018,51,Bali,Umbi-umbian,Umbi Lainnya,1.7,
555,2018,51,Bali,Pangan Hewani,Pangan Hewani,39.7,
556,2018,51,Bali,Pangan Hewani,Daging ruminansia,6.7,
557,2018,51,Bali,Pangan Hewani,Daging Unggas,9.9,
558,2018,51,Bali,Pangan Hewani,Telur,6.6,
559,2018,51,Bali,Pangan Hewani,Susu,2.7,
560,2018,51,Bali,Pangan Hewani,Ikan,13.8,
561,2018,51,Bali,Minyak dan Lemak,Minyak dan Lemak,8.6,
562,2018,51,Bali,Minyak dan Lemak,Minyak Kelapa,1,
563,2018,51,Bali,Minyak dan Lemak,Minyak Sawit,7.4,
564,2018,51,Bali,Minyak dan Lemak,Minyak Lainnya,0.2,
565,2018,51,Bali,Buah/biji berminyak,Buah/biji berminyak,0.7,
566,2018,51,Bali,Buah/biji berminyak,Kelapa,0.5,
567,2018,51,Bali,Buah/biji berminyak,Kemiri,0.2,
568,2018,51,Bali,Kacang-kacangan,Kacang-kacangan,8.3,
569,2018,51,Bali,Kacang-kacangan,Kedelai,7,
570,2018,51,Bali,Kacang-kacangan,Kacang tanah,0.4,
571,2018,51,Bali,Kacang-kacangan,Kacang hijau,0.5,
572,2018,51,Bali,Kacang-kacangan,Kacang lain,0.3,
573,2018,51,Bali,Gula,Gula,5,
574,2018,51,Bali,Gula,Gula pasir,4.9,
575,2018,51,Bali,Gula,Gula merah,0.1,
576,2018,51,Bali,Sayuran dan buah,Sayuran dan buah,102.6,
577,2018,51,Bali,Sayuran dan buah,Sayur,54.8,
578,2018,51,Bali,Sayuran dan buah,Buah,47.8,
579,2018,52,Nusa Tenggara Barat,Padi-Padian,Padi-padian,141.5,
580,2018,52,Nusa Tenggara Barat,Padi-Padian,Beras,120,
581,2018,52,Nusa Tenggara Barat,Padi-Padian,Jagung,2.2,
582,2018,52,Nusa Tenggara Barat,Padi-Padian,Terigu,19.3,
583,2018,52,Nusa Tenggara Barat,Umbi-umbian,Umbi-umbian,10.8,
584,2018,52,Nusa Tenggara Barat,Umbi-umbian,Singkong,8.3,
585,2018,52,Nusa Tenggara Barat,Umbi-umbian,Ubi Jalar,1.1,
586,2018,52,Nusa Tenggara Barat,Umbi-umbian,Kentang,0.3,
587,2018,52,Nusa Tenggara Barat,Umbi-umbian,Sagu,0,
588,2018,52,Nusa Tenggara Barat,Umbi-umbian,Umbi Lainnya,1,
589,2018,52,Nusa Tenggara Barat,Pangan Hewani,Pangan Hewani,40.3,
590,2018,52,Nusa Tenggara Barat,Pangan Hewani,Daging ruminansia,5.5,
591,2018,52,Nusa Tenggara Barat,Pangan Hewani,Daging Unggas,5.5,
592,2018,52,Nusa Tenggara Barat,Pangan Hewani,Telur,6.3,
593,2018,52,Nusa Tenggara Barat,Pangan Hewani,Susu,1.6,
594,2018,52,Nusa Tenggara Barat,Pangan Hewani,Ikan,21.5,
595,2018,52,Nusa Tenggara Barat,Minyak dan Lemak,Minyak dan Lemak,8.1,
596,2018,52,Nusa Tenggara Barat,Minyak dan Lemak,Minyak Kelapa,0.7,
597,2018,52,Nusa Tenggara Barat,Minyak dan Lemak,Minyak Sawit,7.1,
598,2018,52,Nusa Tenggara Barat,Minyak dan Lemak,Minyak Lainnya,0.2,
599,2018,52,Nusa Tenggara Barat,Buah/biji berminyak,Buah/biji berminyak,1.2,
600,2018,52,Nusa Tenggara Barat,Buah/biji berminyak,Kelapa,1,
601,2018,52,Nusa Tenggara Barat,Buah/biji berminyak,Kemiri,0.1,
602,2018,52,Nusa Tenggara Barat,Kacang-kacangan,Kacang-kacangan,9.7,
603,2018,52,Nusa Tenggara Barat,Kacang-kacangan,Kedelai,8.1,
604,2018,52,Nusa Tenggara Barat,Kacang-kacangan,Kacang tanah,0.9,
605,2018,52,Nusa Tenggara Barat,Kacang-kacangan,Kacang hijau,0.2,
606,2018,52,Nusa Tenggara Barat,Kacang-kacangan,Kacang lain,0.5,
607,2018,52,Nusa Tenggara Barat,Gula,Gula,6.1,
608,2018,52,Nusa Tenggara Barat,Gula,Gula pasir,5.9,
609,2018,52,Nusa Tenggara Barat,Gula,Gula merah,0.2,
610,2018,52,Nusa Tenggara Barat,Sayuran dan buah,Sayuran dan buah,100.6,
611,2018,52,Nusa Tenggara Barat,Sayuran dan buah,Sayur,62.3,
612,2018,52,Nusa Tenggara Barat,Sayuran dan buah,Buah,38.3,
613,2018,53,Nusa Tenggara Timur,Padi-Padian,Padi-padian,138.4,
614,2018,53,Nusa Tenggara Timur,Padi-Padian,Beras,113.3,
615,2018,53,Nusa Tenggara Timur,Padi-Padian,Jagung,16.4,
616,2018,53,Nusa Tenggara Timur,Padi-Padian,Terigu,8.7,
617,2018,53,Nusa Tenggara Timur,Umbi-umbian,Umbi-umbian,13.8,
618,2018,53,Nusa Tenggara Timur,Umbi-umbian,Singkong,10,
619,2018,53,Nusa Tenggara Timur,Umbi-umbian,Ubi Jalar,1.1,
620,2018,53,Nusa Tenggara Timur,Umbi-umbian,Kentang,0.3,
621,2018,53,Nusa Tenggara Timur,Umbi-umbian,Sagu,0.1,
622,2018,53,Nusa Tenggara Timur,Umbi-umbian,Umbi Lainnya,2.3,
623,2018,53,Nusa Tenggara Timur,Pangan Hewani,Pangan Hewani,24.5,
624,2018,53,Nusa Tenggara Timur,Pangan Hewani,Daging ruminansia,2.8,
625,2018,53,Nusa Tenggara Timur,Pangan Hewani,Daging Unggas,2.9,
626,2018,53,Nusa Tenggara Timur,Pangan Hewani,Telur,2.4,
627,2018,53,Nusa Tenggara Timur,Pangan Hewani,Susu,1.1,
628,2018,53,Nusa Tenggara Timur,Pangan Hewani,Ikan,15.2,
629,2018,53,Nusa Tenggara Timur,Minyak dan Lemak,Minyak dan Lemak,5.8,
630,2018,53,Nusa Tenggara Timur,Minyak dan Lemak,Minyak Kelapa,0.6,
631,2018,53,Nusa Tenggara Timur,Minyak dan Lemak,Minyak Sawit,5.2,
632,2018,53,Nusa Tenggara Timur,Minyak dan Lemak,Minyak Lainnya,0,
633,2018,53,Nusa Tenggara Timur,Buah/biji berminyak,Buah/biji berminyak,1.1,
634,2018,53,Nusa Tenggara Timur,Buah/biji berminyak,Kelapa,1.1,
635,2018,53,Nusa Tenggara Timur,Buah/biji berminyak,Kemiri,0,
636,2018,53,Nusa Tenggara Timur,Kacang-kacangan,Kacang-kacangan,5.5,
637,2018,53,Nusa Tenggara Timur,Kacang-kacangan,Kedelai,3.6,
638,2018,53,Nusa Tenggara Timur,Kacang-kacangan,Kacang tanah,0.6,
639,2018,53,Nusa Tenggara Timur,Kacang-kacangan,Kacang hijau,0.1,
640,2018,53,Nusa Tenggara Timur,Kacang-kacangan,Kacang lain,1.2,
641,2018,53,Nusa Tenggara Timur,Gula,Gula,7.2,
642,2018,53,Nusa Tenggara Timur,Gula,Gula pasir,6.8,
643,2018,53,Nusa Tenggara Timur,Gula,Gula merah,0.3,
644,2018,53,Nusa Tenggara Timur,Sayuran dan buah,Sayuran dan buah,76.1,
645,2018,53,Nusa Tenggara Timur,Sayuran dan buah,Sayur,59.7,
646,2018,53,Nusa Tenggara Timur,Sayuran dan buah,Buah,16.4,
647,2018,61,Kalimantan Barat,Padi-Padian,Padi-padian,106,
648,2018,61,Kalimantan Barat,Padi-Padian,Beras,93.5,
649,2018,61,Kalimantan Barat,Padi-Padian,Jagung,0.6,
650,2018,61,Kalimantan Barat,Padi-Padian,Terigu,11.9,
651,2018,61,Kalimantan Barat,Umbi-umbian,Umbi-umbian,10.7,
652,2018,61,Kalimantan Barat,Umbi-umbian,Singkong,7.7,
653,2018,61,Kalimantan Barat,Umbi-umbian,Ubi Jalar,1,
654,2018,61,Kalimantan Barat,Umbi-umbian,Kentang,1.1,
655,2018,61,Kalimantan Barat,Umbi-umbian,Sagu,0.1,
656,2018,61,Kalimantan Barat,Umbi-umbian,Umbi Lainnya,0.8,
657,2018,61,Kalimantan Barat,Pangan Hewani,Pangan Hewani,47.2,
658,2018,61,Kalimantan Barat,Pangan Hewani,Daging ruminansia,3.8,
659,2018,61,Kalimantan Barat,Pangan Hewani,Daging Unggas,8,
660,2018,61,Kalimantan Barat,Pangan Hewani,Telur,7.2,
661,2018,61,Kalimantan Barat,Pangan Hewani,Susu,2.8,
662,2018,61,Kalimantan Barat,Pangan Hewani,Ikan,25.4,
663,2018,61,Kalimantan Barat,Minyak dan Lemak,Minyak dan Lemak,8.9,
664,2018,61,Kalimantan Barat,Minyak dan Lemak,Minyak Kelapa,1,
665,2018,61,Kalimantan Barat,Minyak dan Lemak,Minyak Sawit,7.7,
666,2018,61,Kalimantan Barat,Minyak dan Lemak,Minyak Lainnya,0.2,
667,2018,61,Kalimantan Barat,Buah/biji berminyak,Buah/biji berminyak,0.7,
668,2018,61,Kalimantan Barat,Buah/biji berminyak,Kelapa,0.6,
669,2018,61,Kalimantan Barat,Buah/biji berminyak,Kemiri,0.1,
670,2018,61,Kalimantan Barat,Kacang-kacangan,Kacang-kacangan,4.5,
671,2018,61,Kalimantan Barat,Kacang-kacangan,Kedelai,4.1,
672,2018,61,Kalimantan Barat,Kacang-kacangan,Kacang tanah,0.2,
673,2018,61,Kalimantan Barat,Kacang-kacangan,Kacang hijau,0.1,
674,2018,61,Kalimantan Barat,Kacang-kacangan,Kacang lain,0.1,
675,2018,61,Kalimantan Barat,Gula,Gula,10.2,
676,2018,61,Kalimantan Barat,Gula,Gula pasir,10,
677,2018,61,Kalimantan Barat,Gula,Gula merah,0.2,
678,2018,61,Kalimantan Barat,Sayuran dan buah,Sayuran dan buah,58.8,
679,2018,61,Kalimantan Barat,Sayuran dan buah,Sayur,41.6,
680,2018,61,Kalimantan Barat,Sayuran dan buah,Buah,17.2,
681,2018,62,Kalimantan Tengah,Padi-Padian,Padi-padian,108.4,
682,2018,62,Kalimantan Tengah,Padi-Padian,Beras,90.8,
683,2018,62,Kalimantan Tengah,Padi-Padian,Jagung,0.5,
684,2018,62,Kalimantan Tengah,Padi-Padian,Terigu,17.1,
685,2018,62,Kalimantan Tengah,Umbi-umbian,Umbi-umbian,13.9,
686,2018,62,Kalimantan Tengah,Umbi-umbian,Singkong,10.9,
687,2018,62,Kalimantan Tengah,Umbi-umbian,Ubi Jalar,1.2,
688,2018,62,Kalimantan Tengah,Umbi-umbian,Kentang,1.1,
689,2018,62,Kalimantan Tengah,Umbi-umbian,Sagu,0,
690,2018,62,Kalimantan Tengah,Umbi-umbian,Umbi Lainnya,0.7,
691,2018,62,Kalimantan Tengah,Pangan Hewani,Pangan Hewani,105.8,
692,2018,62,Kalimantan Tengah,Pangan Hewani,Daging ruminansia,52.9,
693,2018,62,Kalimantan Tengah,Pangan Hewani,Daging Unggas,10.8,
694,2018,62,Kalimantan Tengah,Pangan Hewani,Telur,7.4,
695,2018,62,Kalimantan Tengah,Pangan Hewani,Susu,3.7,
696,2018,62,Kalimantan Tengah,Pangan Hewani,Ikan,31,
697,2018,62,Kalimantan Tengah,Minyak dan Lemak,Minyak dan Lemak,11.2,
698,2018,62,Kalimantan Tengah,Minyak dan Lemak,Minyak Kelapa,0.6,
699,2018,62,Kalimantan Tengah,Minyak dan Lemak,Minyak Sawit,10.3,
700,2018,62,Kalimantan Tengah,Minyak dan Lemak,Minyak Lainnya,0.3,
701,2018,62,Kalimantan Tengah,Buah/biji berminyak,Buah/biji berminyak,0.8,
702,2018,62,Kalimantan Tengah,Buah/biji berminyak,Kelapa,0.5,
703,2018,62,Kalimantan Tengah,Buah/biji berminyak,Kemiri,0.3,
704,2018,62,Kalimantan Tengah,Kacang-kacangan,Kacang-kacangan,6.7,
705,2018,62,Kalimantan Tengah,Kacang-kacangan,Kedelai,6.3,
706,2018,62,Kalimantan Tengah,Kacang-kacangan,Kacang tanah,0.2,
707,2018,62,Kalimantan Tengah,Kacang-kacangan,Kacang hijau,0.1,
708,2018,62,Kalimantan Tengah,Kacang-kacangan,Kacang lain,0.1,
709,2018,62,Kalimantan Tengah,Gula,Gula,10.9,
710,2018,62,Kalimantan Tengah,Gula,Gula pasir,10.6,
711,2018,62,Kalimantan Tengah,Gula,Gula merah,0.3,
712,2018,62,Kalimantan Tengah,Sayuran dan buah,Sayuran dan buah,75.6,
713,2018,62,Kalimantan Tengah,Sayuran dan buah,Sayur,43.6,
714,2018,62,Kalimantan Tengah,Sayuran dan buah,Buah,32,
715,2018,63,Kalimantan Selatan,Padi-Padian,Padi-padian,118.5,
716,2018,63,Kalimantan Selatan,Padi-Padian,Beras,97.2,
717,2018,63,Kalimantan Selatan,Padi-Padian,Jagung,0.7,
718,2018,63,Kalimantan Selatan,Padi-Padian,Terigu,20.6,
719,2018,63,Kalimantan Selatan,Umbi-umbian,Umbi-umbian,10.9,
720,2018,63,Kalimantan Selatan,Umbi-umbian,Singkong,8.8,
721,2018,63,Kalimantan Selatan,Umbi-umbian,Ubi Jalar,0.7,
722,2018,63,Kalimantan Selatan,Umbi-umbian,Kentang,0.8,
723,2018,63,Kalimantan Selatan,Umbi-umbian,Sagu,0,
724,2018,63,Kalimantan Selatan,Umbi-umbian,Umbi Lainnya,0.6,
725,2018,63,Kalimantan Selatan,Pangan Hewani,Pangan Hewani,59.9,
726,2018,63,Kalimantan Selatan,Pangan Hewani,Daging ruminansia,9.4,
727,2018,63,Kalimantan Selatan,Pangan Hewani,Daging Unggas,8.7,
728,2018,63,Kalimantan Selatan,Pangan Hewani,Telur,7.6,
729,2018,63,Kalimantan Selatan,Pangan Hewani,Susu,3.5,
730,2018,63,Kalimantan Selatan,Pangan Hewani,Ikan,30.7,
731,2018,63,Kalimantan Selatan,Minyak dan Lemak,Minyak dan Lemak,10.1,
732,2018,63,Kalimantan Selatan,Minyak dan Lemak,Minyak Kelapa,0.3,
733,2018,63,Kalimantan Selatan,Minyak dan Lemak,Minyak Sawit,9.6,
734,2018,63,Kalimantan Selatan,Minyak dan Lemak,Minyak Lainnya,0.2,
735,2018,63,Kalimantan Selatan,Buah/biji berminyak,Buah/biji berminyak,0.9,
736,2018,63,Kalimantan Selatan,Buah/biji berminyak,Kelapa,0.7,
737,2018,63,Kalimantan Selatan,Buah/biji berminyak,Kemiri,0.2,
738,2018,63,Kalimantan Selatan,Kacang-kacangan,Kacang-kacangan,0.8,
739,2018,63,Kalimantan Selatan,Kacang-kacangan,Kedelai,0.4,
740,2018,63,Kalimantan Selatan,Kacang-kacangan,Kacang tanah,0.2,
741,2018,63,Kalimantan Selatan,Kacang-kacangan,Kacang hijau,0.2,
742,2018,63,Kalimantan Selatan,Kacang-kacangan,Kacang lain,0,
743,2018,63,Kalimantan Selatan,Gula,Gula,10.9,
744,2018,63,Kalimantan Selatan,Gula,Gula pasir,10.4,
745,2018,63,Kalimantan Selatan,Gula,Gula merah,0.5,
746,2018,63,Kalimantan Selatan,Sayuran dan buah,Sayuran dan buah,72.2,
747,2018,63,Kalimantan Selatan,Sayuran dan buah,Sayur,36.8,
748,2018,63,Kalimantan Selatan,Sayuran dan buah,Buah,35.4,
749,2018,64,Kalimantan Timur,Padi-Padian,Padi-padian,138.4,
750,2018,64,Kalimantan Timur,Padi-Padian,Beras,113.3,
751,2018,64,Kalimantan Timur,Padi-Padian,Jagung,16.4,
752,2018,64,Kalimantan Timur,Padi-Padian,Terigu,8.7,
753,2018,64,Kalimantan Timur,Umbi-umbian,Umbi-umbian,13.8,
754,2018,64,Kalimantan Timur,Umbi-umbian,Singkong,10,
755,2018,64,Kalimantan Timur,Umbi-umbian,Ubi Jalar,1.1,
756,2018,64,Kalimantan Timur,Umbi-umbian,Kentang,0.3,
757,2018,64,Kalimantan Timur,Umbi-umbian,Sagu,0.1,
